14800, 40003.622828, 19998499839.427509
14900, 40003.668577, 19998479506.067028
15000, 40003.714611, 19998459035.972023
15100, 40003.760930, 19998438429.146046
15200, 40003.807535, 19998417685.592667
15300, 40003.854424, 19998396805.315487
15400, 40003.901599, 19998375788.318111
15500, 40003.949060, 19998354634.604183
15600, 40003.996805, 19998333344.177345
15700, 40004.044836, 19998311917.041279
15800, 40004.093152, 19998290353.199677
15900, 40004.141753, 19998268652.656250
16000, 40004.190639, 19998246815.414730
16100, 40004.239810, 19998224841.478874
16200, 40004.289267, 19998202730.852455
16300, 40004.339009, 19998180483.539272
16400, 40004.389035, 19998158099.543129
16500, 40004.439347, 19998135578.867867
16600, 40004.489945, 19998112921.517342
16700, 40004.540827, 19998090127.495422
16800, 40004.591994, 19998067196.806004
16900, 40004.643447, 19998044129.452995
17000, 40004.695185, 19998020925.440342
17100, 40004.747207, 19997997584.771988
17200, 40004.799515, 19997974107.451916
17300, 40004.852108, 19997950493.484116
17400, 40004.904986, 19997926742.872601
17500, 40004.958149, 19997902855.621407
17600, 40005.011597, 19997878831.734589
17700, 40005.065331, 19997854671.216217
17800, 40005.119349, 19997830374.070389
17900, 40005.173652, 19997805940.301224
18000, 40005.228240, 19997781369.912846
18100, 40005.283114, 19997756662.909416
18200, 40005.338272, 19997731819.295109
18300, 40005.393716, 19997706839.074116
18400, 40005.449444, 19997681722.250656
18500, 40005.505458, 19997656468.828960
18600, 40005.561756, 19997631078.813286
18700, 40005.618339, 19997605552.207905
18800, 40005.675208, 19997579889.017113
18900, 40005.732361, 19997554089.245232
19000, 40005.789799, 19997528152.896584
19100, 40005.847523, 19997502079.975529
19200, 40005.905531, 19997475870.486446
19300, 40005.963824, 19997449524.433723
19400, 40006.022402, 19997423041.821781
19500, 40006.081265, 19997396422.655056
19600, 40006.140413, 19997369666.937996
19700, 40006.199846, 19997342774.675083
19800, 40006.259563, 19997315745.870808
19900, 40006.319566, 19997288580.529686
20000, 40006.379853, 19997261278.656254
20100, 40006.440426, 19997233840.255070
20200, 40006.501283, 19997206265.330700
20300, 40006.562425, 19997178553.887745
20400, 40006.623852, 19997150705.930824
20500, 40006.685563, 19997122721.464565
20600, 40006.747560, 19997094600.493629
20700, 40006.809841, 19997066343.022686
20800, 40006.872407, 19997037949.056438
20900, 40006.935258, 19997009418.599598
21000, 40006.998394, 19996980751.656898
21100, 40007.061815, 19996951948.233097
21200, 40007.125520, 19996923008.332973
21300, 40007.189510, 19996893931.961315
21400, 40007.253785, 19996864719.122944
21500, 40007.318344, 19996835369.822697
21600, 40007.383189, 19996805884.065422
21700, 40007.448318, 19996776261.855999
21800, 40007.513732, 19996746503.199326
21900, 40007.579430, 19996716608.100315
22000, 40007.645413, 19996686576.563908
22100, 40007.711681, 19996656408.595051
22200, 40007.778234, 19996626104.198727
22300, 40007.845071, 19996595663.379929
22400, 40007.912193, 19996565086.143673
22500, 40007.979600, 19996534372.494999
22600, 40008.047291, 19996503522.438957
22700, 40008.115267, 19996472535.980629
22800, 40008.183527, 19996441413.125107
22900, 40008.252072, 19996410153.877510
23000, 40008.320902, 19996378758.242970
23100, 40008.390016, 19996347226.226643
23200, 40008.459415, 19996315557.833710
23300, 40008.529099, 19996283753.069366
23400, 40008.599067, 19996251811.938828
23500, 40008.669319, 19996219734.447327
23600, 40008.739857, 19996187520.600121
23700, 40008.810678, 19996155170.402493
23800, 40008.881785, 19996122683.859734
23900, 40008.953175, 19996090060.977161
24000, 40009.024851, 19996057301.760109
24100, 40009.096811, 19996024406.213936
24200, 40009.169055, 19995991374.344017
24300, 40009.241584, 19995958206.155750
24400, 40009.314397, 19995924901.654552
24500, 40009.387495, 19995891460.845863
24600, 40009.460877, 19995857883.735130
24700, 40009.534544, 19995824170.327839
24800, 40009.608495, 19995790320.629478
24900, 40009.682730, 19995756334.645569
25000, 40009.757250, 19995722212.381649
25100, 40009.832055, 19995687953.843273
25200, 40009.907143, 19995653559.036018
25300, 40009.982516, 19995619027.965485
25400, 40010.058174, 19995584360.637283
25500, 40010.134116, 19995549557.057056
25600, 40010.210342, 19995514617.230457
25700, 40010.286852, 19995479541.163162
25800, 40010.363647, 19995444328.860867
25900, 40010.440727, 19995408980.329296
26000, 40010.518090, 19995373495.574177
26100, 40010.595738, 19995337874.601276
26200, 40010.673670, 19995302117.416363
26300, 40010.751886, 19995266224.025238
26400, 40010.830387, 19995230194.433716
26500, 40010.909172, 19995194028.647640
26600, 40010.988241, 19995157726.672859
26700, 40011.067595, 19995121288.515259
26800, 40011.147232, 19995084714.180733
26900, 40011.227154, 19995048003.675190
27000, 40011.307360, 19995011157.004578
27100, 40011.387850, 19994974174.174854
27200, 40011.468625, 19994937055.191990
27300, 40011.549684, 19994899800.061985
27400, 40011.631026, 19994862408.790859
27500, 40011.712653, 19994824881.384644
27600, 40011.794564, 19994787217.849403
27700, 40011.876760, 19994749418.191212
27800, 40011.959239, 19994711482.416164
27900, 40012.042002, 19994673410.530380
28000, 40012.125050, 19994635202.539997
28100, 40012.208381, 19994596858.451176
28200, 40012.291997, 19994558378.270088
28300, 40012.375897, 19994519762.002934
28400, 40012.460081, 19994481009.655937
28500, 40012.544548, 19994442121.235325
28600, 40012.629300, 19994403096.747356
28700, 40012.714336, 19994363936.198318
28800, 40012.799656, 19994324639.594494
28900, 40012.885260, 19994285206.942219
29000, 40012.971148, 19994245638.247814
29100, 40013.057320, 19994205933.517647
29200, 40013.143775, 19994166092.758091
29300, 40013.230515, 19994126115.975548
29400, 40013.317539, 19994086003.176434
29500, 40013.404846, 19994045754.367184
29600, 40013.492438, 19994005369.554256
29700, 40013.580313, 19993964848.744133
29800, 40013.668472, 19993924191.943306
29900, 40013.756916, 19993883399.158302
30000, 40013.845643, 19993842470.395653
30100, 40013.934654, 19993801405.661915
30200, 40014.023948, 19993760204.963669
30300, 40014.113527, 19993718868.307514
30400, 40014.203389, 19993677395.700066
30500, 40014.293535, 19993635787.147961
30600, 40014.383965, 19993594042.657856
30700, 40014.474679, 19993552162.236439
30800, 40014.565676, 19993510145.890400
30900, 40014.656958, 19993467993.626457
31000, 40014.748523, 19993425705.451351
31100, 40014.840371, 19993383281.371838
31200, 40014.932504, 19993340721.394695
31300, 40015.024920, 19993298025.526722
31400, 40015.117620, 19993255193.774738
31500, 40015.210603, 19993212226.145584
31600, 40015.303870, 19993169122.646111
31700, 40015.397421, 19993125883.283203
31800, 40015.491256, 19993082508.063755
31900, 40015.585374, 19993038996.994690
32000, 40015.679776, 19992995350.082939
32100, 40015.774461, 19992951567.335464
32200, 40015.869430, 19992907648.759247
32300, 40015.964682, 19992863594.361282
32400, 40016.060218, 19992819404.148586
32500, 40016.156038, 19992775078.128201
32600, 40016.252141, 19992730616.307182
32700, 40016.348528, 19992686018.692612
32800, 40016.445198, 19992641285.291584
32900, 40016.542152, 19992596416.111221
33000, 40016.639389, 19992551411.158661
33100, 40016.736910, 19992506270.441059
33200, 40016.834714, 19992460993.965599
33300, 40016.932801, 19992415581.739475
33400, 40017.031172, 19992370033.769905
33500, 40017.129827, 19992324350.064133
33600, 40017.228765, 19992278530.629414
33700, 40017.327986, 19992232575.473022
33800, 40017.427491, 19992186484.602264
33900, 40017.527279, 19992140258.024452
34000, 40017.627350, 19992093895.746929
34100, 40017.727705, 19992047397.777050
34200, 40017.828343, 19992000764.122196
34300, 40017.929264, 19991953994.789768
34400, 40018.030469, 19991907089.787182
34500, 40018.131957, 19991860049.121876
34600, 40018.233728, 19991812872.801308
34700, 40018.335782, 19991765560.832958
34800, 40018.438120, 19991718113.224323
34900, 40018.540741, 19991670529.982929
35000, 40018.643645, 19991622811.116306
35100, 40018.746833, 19991574956.632019
35200, 40018.850303, 19991526966.537640
35300, 40018.954057, 19991478840.840771
35400, 40019.058094, 19991430579.549034
35500, 40019.162414, 19991382182.670063
35600, 40019.267017, 19991333650.211517
35700, 40019.371903, 19991284982.181080
35800, 40019.477073, 19991236178.586445
35900, 40019.582525, 19991187239.435341
36000, 40019.688261, 19991138164.735493
36100, 40019.794280, 19991088954.494667
36200, 40019.900581, 19991039608.720642
36300, 40020.007166, 19990990127.421215
36400, 40020.114034, 19990940510.604202
36500, 40020.221185, 19990890758.277454
36600, 40020.328619, 19990840870.448818
36700, 40020.436335, 19990790847.126179
36800, 40020.544335, 19990740688.317432
36900, 40020.652618, 19990690394.030499
37000, 40020.761183, 19990639964.273319
37100, 40020.870032, 19990589399.053848
37200, 40020.979164, 19990538698.380066
37300, 40021.088578, 19990487862.259975
37400, 40021.198275, 19990436890.701588
37500, 40021.308255, 19990385783.712948
37600, 40021.418518, 19990334541.302113
37700, 40021.529064, 19990283163.477165
37800, 40021.639893, 19990231650.246201
37900, 40021.751004, 19990180001.617340
38000, 40021.862398, 19990128217.598721
38100, 40021.974075, 19990076298.198502
38200, 40022.086035, 19990024243.424862
38300, 40022.198277, 19989972053.285999
38400, 40022.310803, 19989919727.790138
38500, 40022.423611, 19989867266.945511
38600, 40022.536701, 19989814670.760384
38700, 40022.650075, 19989761939.243034
38800, 40022.763731, 19989709072.401756
38900, 40022.877669, 19989656070.244869
39000, 40022.991891, 19989602932.780716
39100, 40023.106394, 19989549660.017658
39200, 40023.221181, 19989496251.964066
39300, 40023.336250, 19989442708.628349
39400, 40023.451602, 19989389030.018921
39500, 40023.567236, 19989335216.144222
39600, 40023.683153, 19989281267.012707
39700, 40023.799352, 19989227182.632862
39800, 40023.915834, 19989172963.013180
39900, 40024.032599, 19989118608.162186
40000, 40024.149645, 19989064118.088417
40100, 40024.266975, 19989009492.800430
40200, 40024.384586, 19988954732.306805
40300, 40024.502481, 19988899836.616142
40400, 40024.620657, 19988844805.737064
40500, 40024.739116, 19988789639.678200
40600, 40024.857858, 19988734338.448219
40700, 40024.976882, 19988678902.055794
40800, 40025.096188, 19988623330.509628
40900, 40025.215776, 19988567623.818439
41000, 40025.335647, 19988511781.990967
41100, 40025.455800, 19988455805.035969
41200, 40025.576236, 19988399692.962223
41300, 40025.696954, 19988343445.778530
41400, 40025.817954, 19988287063.493713
41500, 40025.939236, 19988230546.116608
41600, 40026.060800, 19988173893.656075
41700, 40026.182647, 19988117106.120991
41800, 40026.304776, 19988060183.520256
41900, 40026.427187, 19988003125.862789
42000, 40026.549880, 19987945933.157532
42100, 40026.672856, 19987888605.413441
42200, 40026.796113, 19987831142.639496
42300, 40026.919653, 19987773544.844696
42400, 40027.043475, 19987715812.038063
42500, 40027.167579, 19987657944.228630
42600, 40027.291965, 19987599941.425465
42700, 40027.416633, 19987541803.637642
42800, 40027.541583, 19987483530.874260
42900, 40027.666815, 19987425123.144436
43000, 40027.792329, 19987366580.457314
43100, 40027.918125, 19987307902.822052
43200, 40028.044203, 19987249090.247826
43300, 40028.170562, 19987190142.743839
43400, 40028.297204, 19987131060.319305
43500, 40028.424128, 19987071842.983471
43600, 40028.551334, 19987012490.745590
43700, 40028.678821, 19986953003.614941
43800, 40028.806591, 19986893381.600826
43900, 40028.934642, 19986833624.712570
44000, 40029.062975, 19986773732.959499
44100, 40029.191590, 19986713706.350979
44200, 40029.320487, 19986653544.896393
44300, 40029.449665, 19986593248.605133
44400, 40029.579126, 19986532817.486622
44500, 40029.708868, 19986472251.550297
44600, 40029.838892, 19986411550.805622
44700, 40029.969197, 19986350715.262070
44800, 40030.099784, 19986289744.929138
44900, 40030.230653, 19986228639.816357
45000, 40030.361804, 19986167399.933254
45100, 40030.493236, 19986106025.289394
45200, 40030.624950, 19986044515.894352
45300, 40030.756945, 19985982871.757736
45400, 40030.889222, 19985921092.889156
45500, 40031.021781, 19985859179.298252
45600, 40031.154621, 19985797130.994690
45700, 40031.287742, 19985734947.988140
45800, 40031.421145, 19985672630.288307
45900, 40031.554830, 19985610177.904907
46000, 40031.688796, 19985547590.847683
46100, 40031.823044, 19985484869.126389
46200, 40031.957573, 19985422012.750805
46300, 40032.092384, 19985359021.730732
46400, 40032.227476, 19985295896.075989
46500, 40032.362849, 19985232635.796413
46600, 40032.498504, 19985169240.901867
46700, 40032.634440, 19985105711.402225
46800, 40032.770657, 19985042047.307384
46900, 40032.907156, 19984978248.627274
47000, 40033.043936, 19984914315.371822
47100, 40033.180997, 19984850247.550995
47200, 40033.318340, 19984786045.174767
47300, 40033.455964, 19984721708.253139
47400, 40033.593869, 19984657236.796127
47500, 40033.732055, 19984592630.813774
47600, 40033.870522, 19984527890.316139
47700, 40034.009271, 19984463015.313297
47800, 40034.148301, 19984398005.815350
47900, 40034.287612, 19984332861.832417
48000, 40034.427204, 19984267583.374630
48100, 40034.567077, 19984202170.452156
48200, 40034.707231, 19984136623.075172
48300, 40034.847667, 19984070941.253876
48400, 40034.988383, 19984005124.998486
48500, 40035.129381, 19983939174.319241
48600, 40035.270659, 19983873089.226398
48700, 40035.412218, 19983806869.730236
48800, 40035.554059, 19983740515.841061
48900, 40035.696180, 19983674027.569183
49000, 40035.838583, 19983607404.924938
49100, 40035.981266, 19983540647.918697
49200, 40036.124230, 19983473756.560837
49300, 40036.267475, 19983406730.861740
49400, 40036.411001, 19983339570.831841
49500, 40036.554807, 19983272276.481571
49600, 40036.698895, 19983204847.821392
49700, 40036.843263, 19983137284.861782
49800, 40036.987912, 19983069587.613243
49900, 40037.132842, 19983001756.086281
50000, 40037.278053, 19982933790.291451
50100, 40037.423544, 19982865690.239300
50200, 40037.569316, 19982797455.940411
50300, 40037.715369, 19982729087.405380
50400, 40037.861702, 19982660584.644825
50500, 40038.008316, 19982591947.669392
50600, 40038.155211, 19982523176.489727
50700, 40038.302386, 19982454271.116520
50800, 40038.449842, 19982385231.560459
50900, 40038.597579, 19982316057.832272
51000, 40038.745596, 19982246749.942692
51100, 40038.893893, 19982177307.902473
51200, 40039.042471, 19982107731.722401
51300, 40039.191330, 19982038021.413277
51400, 40039.340469, 19981968176.985909
51500, 40039.489888, 19981898198.451141
51600, 40039.639588, 19981828085.819824
51700, 40039.789568, 19981757839.102848
51800, 40039.939829, 19981687458.311104
51900, 40040.090370, 19981616943.455509
52000, 40040.241191, 19981546294.547009
52100, 40040.392293, 19981475511.596554
52200, 40040.543675, 19981404594.615124
52300, 40040.695338, 19981333543.613716
52400, 40040.847280, 19981262358.603352
52500, 40040.999503, 19981191039.595066
52600, 40041.152006, 19981119586.599918
52700, 40041.304790, 19981047999.628986
52800, 40041.457853, 19980976278.693363
52900, 40041.611197, 19980904423.804176
53000, 40041.764821, 19980832434.972553
53100, 40041.918725, 19980760312.209663
53200, 40042.072909, 19980688055.526672
53300, 40042.227373, 19980615664.934784
53400, 40042.382117, 19980543140.445213
53500, 40042.537141, 19980470482.069206
53600, 40042.692446, 19980397689.818012
53700, 40042.848030, 19980324763.702908
53800, 40043.003894, 19980251703.735195
53900, 40043.160039, 19980178509.926193
54000, 40043.316463, 19980105182.287231
54100, 40043.473167, 19980031720.829678
54200, 40043.630151, 19979958125.564899
54300, 40043.787415, 19979884396.504303
54400, 40043.944959, 19979810533.659302
54500, 40044.102783, 19979736537.041336
54600, 40044.260886, 19979662406.661858
54700, 40044.419269, 19979588142.532345
54800, 40044.577932, 19979513744.664299
54900, 40044.736875, 19979439213.069237
55000, 40044.896098, 19979364547.758690
55100, 40045.055600, 19979289748.744221
55200, 40045.215382, 19979214816.037407
55300, 40045.375444, 19979139749.649841
55400, 40045.535785, 19979064549.593147
55500, 40045.696406, 19978989215.878956
55600, 40045.857306, 19978913748.518929
55700, 40046.018486, 19978838147.524738
55800, 40046.179946, 19978762412.908085
55900, 40046.341685, 19978686544.680687
56000, 40046.503704, 19978610542.854279
56100, 40046.666002, 19978534407.440617
56200, 40046.828580, 19978458138.451477
56300, 40046.991437, 19978381735.898663
56400, 40047.154574, 19978305199.793987
56500, 40047.317990, 19978228530.149281
56600, 40047.481686, 19978151726.976410
56700, 40047.645660, 19978074790.287247
56800, 40047.809915, 19977997720.093685
56900, 40047.974448, 19977920516.407642
57000, 40048.139261, 19977843179.241062
57100, 40048.304353, 19977765708.605892
57200, 40048.469725, 19977688104.514118
57300, 40048.635375, 19977610366.977726
57400, 40048.801305, 19977532496.008739
57500, 40048.967514, 19977454491.619194
57600, 40049.134002, 19977376353.821148
57700, 40049.300770, 19977298082.626671
57800, 40049.467816, 19977219678.047863
57900, 40049.635142, 19977141140.096840
58000, 40049.802747, 19977062468.785740
58100, 40049.970630, 19976983664.126717
58200, 40050.138793, 19976904726.131947
58300, 40050.307235, 19976825654.813625
58400, 40050.475956, 19976746450.183968
58500, 40050.644956, 19976667112.255215
58600, 40050.814234, 19976587641.039619
58700, 40050.983792, 19976508036.549458
58800, 40051.153629, 19976428298.797031
58900, 40051.323744, 19976348427.794643
59000, 40051.494139, 19976268423.554638
59100, 40051.664812, 19976188286.089371
59200, 40051.835764, 19976108015.411221
59300, 40052.006995, 19976027611.532574
59400, 40052.178504, 19975947074.465851
59500, 40052.350293, 19975866404.223492
59600, 40052.522360, 19975785600.817944
59700, 40052.694706, 19975704664.261684
59800, 40052.867330, 19975623594.567215
59900, 40053.040233, 19975542391.747047
60000, 40053.213415, 19975461055.813713
60100, 40053.386876, 19975379586.779774
60200, 40053.560615, 19975297984.657799
60300, 40053.734632, 19975216249.460388
60400, 40053.908928, 19975134381.200157
60500, 40054.083503, 19975052379.889740
60600, 40054.258356, 19974970245.541786
60700, 40054.433488, 19974887978.168980
60800, 40054.608898, 19974805577.784012
60900, 40054.784586, 19974723044.399593
61000, 40054.960553, 19974640378.028465
61100, 40055.136799, 19974557578.683376
61200, 40055.313322, 19974474646.377110
61300, 40055.490124, 19974391581.122456
61400, 40055.667205, 19974308382.932224
61500, 40055.844563, 19974225051.819256
61600, 40056.022200, 19974141587.796406
61700, 40056.200115, 19974057990.876549
61800, 40056.378309, 19973974261.072575
61900, 40056.556780, 19973890398.397404
62000, 40056.735530, 19973806402.863964
62100, 40056.914558, 19973722274.485214
62200, 40057.093864, 19973638013.274124
62300, 40057.273448, 19973553619.243694
62400, 40057.453310, 19973469092.406933
62500, 40057.633450, 19973384432.776875
62600, 40057.813868, 19973299640.366585
62700, 40057.994565, 19973214715.189121
62800, 40058.175539, 19973129657.257587
62900, 40058.356791, 19973044466.585098
63000, 40058.538321, 19972959143.184780
63100, 40058.720129, 19972873687.069790
63200, 40058.902215, 19972788098.253304
63300, 40059.084579, 19972702376.748516
63400, 40059.267221, 19972616522.568638
63500, 40059.450140, 19972530535.726902
63600, 40059.633337, 19972444416.236568
63700, 40059.816813, 19972358164.110901
63800, 40060.000565, 19972271779.363201
63900, 40060.184596, 19972185262.006779
64000, 40060.368904, 19972098612.054966
64100, 40060.553490, 19972011829.521122
64200, 40060.738353, 19971924914.418610
64300, 40060.923494, 19971837866.760830
64400, 40061.108913, 19971750686.561195
64500, 40061.294609, 19971663373.833141
64600, 40061.480583, 19971575928.590107
64700, 40061.666835, 19971488350.845581
64800, 40061.853363, 19971400640.613049
64900, 40062.040170, 19971312797.906029
65000, 40062.227253, 19971224822.738045
65100, 40062.414615, 19971136715.122658
65200, 40062.602253, 19971048475.073433
65300, 40062.790169, 19970960102.603973
65400, 40062.978362, 19970871597.727879
65500, 40063.166833, 19970782960.458790
65600, 40063.355581, 19970694190.810356
65700, 40063.544606, 19970605288.796253
65800, 40063.733909, 19970516254.430168
65900, 40063.923488, 19970427087.725819
66000, 40064.113345, 19970337788.696934
66100, 40064.303479, 19970248357.357265
66200, 40064.493890, 19970158793.720589
66300, 40064.684579, 19970069097.800686
66400, 40064.875544, 19969979269.611382
66500, 40065.066787, 19969889309.166496
66600, 40065.258306, 19969799216.479893
66700, 40065.450103, 19969708991.565434
66800, 40065.642176, 19969618634.437012
66900, 40065.834527, 19969528145.108543
67000, 40066.027154, 19969437523.593956
67100, 40066.220059, 19969346769.907207
67200, 40066.413240, 19969255884.062260
67300, 40066.606698, 19969164866.073109
67400, 40066.800433, 19969073715.953766
67500, 40066.994445, 19968982433.718258
67600, 40067.188734, 19968891019.380646
67700, 40067.383299, 19968799472.954987
67800, 40067.578141, 19968707794.455383
67900, 40067.773260, 19968615983.895943
68000, 40067.968656, 19968524041.290791
68100, 40068.164328, 19968431966.654087
68200, 40068.360277, 19968339759.999992
68300, 40068.556502, 19968247421.342705
68400, 40068.753004, 19968154950.696434
68500, 40068.949783, 19968062348.075405
68600, 40069.146838, 19967969613.493874
68700, 40069.344170, 19967876746.966110
68800, 40069.541778, 19967783748.506401
68900, 40069.739662, 19967690618.129063
69000, 40069.937823, 19967597355.848419
69100, 40070.136261, 19967503961.678822
69200, 40070.334974, 19967410435.634636
69300, 40070.533965, 19967316777.730259
69400, 40070.733231, 19967222987.980099
69500, 40070.932774, 19967129066.398579
69600, 40071.132593, 19967035013.000160
69700, 40071.332688, 19966940827.799305
69800, 40071.533060, 19966846510.810497
69900, 40071.733707, 19966752062.048260
70000, 40071.934631, 19966657481.527111
70100, 40072.135831, 19966562769.261604
70200, 40072.337307, 19966467925.266312
70300, 40072.539059, 19966372949.555817
70400, 40072.741088, 19966277842.144730
70500, 40072.943392, 19966182603.047684
70600, 40073.145972, 19966087232.279320
70700, 40073.348829, 19965991729.854313
70800, 40073.551961, 19965896095.787346
70900, 40073.755369, 19965800330.093136
71000, 40073.959053, 19965704432.786407
71100, 40074.163013, 19965608403.881905
71200, 40074.367249, 19965512243.394402
71300, 40074.571760, 19965415951.338684
71400, 40074.776548, 19965319527.729561
71500, 40074.981611, 19965222972.581856
71600, 40075.186950, 19965126285.910423
71700, 40075.392564, 19965029467.730129
71800, 40075.598454, 19964932518.055859
71900, 40075.804620, 19964835436.902519
72000, 40076.011062, 19964738224.285046
72100, 40076.217779, 19964640880.218376
72200, 40076.424772, 19964543404.717484
72300, 40076.632040, 19964445797.797356
72400, 40076.839584, 19964348059.472996
72500, 40077.047403, 19964250189.759434
72600, 40077.255498, 19964152188.671719
72700, 40077.463868, 19964054056.224918
72800, 40077.672513, 19963955792.434113
72900, 40077.881434, 19963857397.314407
73000, 40078.090631, 19963758870.880943
73100, 40078.300102, 19963660213.148857
73200, 40078.509849, 19963561424.133316
73300, 40078.719871, 19963462503.849503
73400, 40078.930169, 19963363452.312630
73500, 40079.140741, 19963264269.537922
73600, 40079.351589, 19963164955.540623
73700, 40079.562712, 19963065510.336002
